id,success,n_itineraries,duration,walkDistance,transfers,transitTime,waitingTime,modes
685,True,3,2098,1221.6125187854566,1,1029,79,"[['WALK', 351, 420], ['FERRY', 300, 301], ['WALK', 163, 213], ['BUS', 729, 4109], ['WALK', 476, 587]]"
686,True,3,1928,1565.3963458521307,0,677,2,"[['WALK', 551, 680], ['TRAM', 677, 2711], ['WALK', 698, 884]]"
687,True,3,1823,474.4126240504824,1,1293,125,"[['WALK', 49, 53], ['TRAM', 514, 2246], ['WALK', 43, 53], ['TRAM', 779, 3364], ['WALK', 313, 367]]"
688,True,3,1421,717.5833608911438,0,822,2,"[['WALK', 157, 191], ['TRAM', 822, 2870], ['WALK', 440, 525]]"
689,True,3,2679,2158.4892029871507,0,677,242,"[['WALK', 754, 908], ['SUBWAY', 677, 7140], ['WALK', 1006, 1248]]"
690,True,3,2111,1068.7410150148128,1,1130,48,"[['WALK', 198, 235], ['TRAM', 470, 3046], ['WALK', 92, 118], ['RAIL', 660, 8889], ['WALK', 643, 713]]"
691,True,3,1176,782.1500300683463,0,545,2,"[['WALK', 364, 444], ['TRAM', 545, 2830], ['WALK', 265, 337]]"
692,True,3,2813,1111.621766909008,1,1904,20,"[['WALK', 120, 143], ['TRAM', 894, 5683], ['TRAM', 1010, 3556], ['WALK', 769, 968]]"
693,True,3,682,804.2007443561349,0,30,2,"[['WALK', 433, 534], ['BUS', 30, 298], ['WALK', 217, 269]]"
694,True,3,1232,239.4871804471854,1,951,69,"[['WALK', 9, 6], ['TRAM', 199, 941], ['WALK', 11, 11], ['BUS', 752, 3195], ['WALK', 192, 222]]"
695,True,3,1893,1442.6339172668725,0,426,242,"[['WALK', 763, 906], ['SUBWAY', 426, 4206], ['WALK', 462, 535]]"
696,True,3,2239,702.9635563805693,2,1278,379,"[['WALK', 213, 251], ['BUS', 409, 2615], ['WALK', 125, 163], ['SUBWAY', 107, 1727], ['WALK', 69, 87], ['TRAM', 762, 2343], ['WALK', 175, 200]]"
697,True,3,1821,605.7826090163089,1,1257,62,"[['WALK', 339, 413], ['TRAM', 930, 3852], ['WALK', 78, 99], ['TRAM', 327, 1435], ['WALK', 85, 91]]"
698,True,3,1080,882.5705413463962,0,380,2,"[['WALK', 484, 626], ['TRAM', 380, 1654], ['WALK', 214, 255]]"
699,True,3,1468,1328.4384135236562,0,388,2,"[['WALK', 938, 1155], ['TRAM', 388, 1312], ['WALK', 140, 172]]"
700,True,3,2066,1591.3706466065826,0,801,2,"[['WALK', 881, 1116], ['BUS', 801, 3415], ['WALK', 382, 474]]"
151,True,3,2173,301.78381954474787,1,1888,33,"[['WALK', 87, 101], ['TRAM', 1560, 7077], ['WALK', 43, 53], ['TRAM', 328, 1376], ['WALK', 122, 146]]"
152,True,3,2100,915.5784661545564,0,1334,2,"[['WALK', 143, 165], ['TRAM', 1334, 4481], ['WALK', 621, 749]]"
153,True,3,1318,666.9437593854682,0,743,2,"[['WALK', 311, 358], ['TRAM', 743, 2878], ['WALK', 262, 308]]"
154,True,1,127,167.65900000000002,0,0,0,"[['WALK', 127, 167]]"
155,True,3,2211,1354.5687894538146,0,1080,2,"[['WALK', 685, 825], ['BUS', 1080, 4400], ['WALK', 444, 528]]"
156,True,3,904,605.6425263073829,0,397,2,"[['WALK', 331, 417], ['BUS', 397, 1810], ['WALK', 174, 187]]"
157,True,3,1057,581.6373759269306,0,548,2,"[['WALK', 77, 81], ['TRAM', 548, 2338], ['WALK', 430, 500]]"
158,True,3,1709,1087.917225554545,0,815,2,"[['WALK', 560, 686], ['TRAM', 815, 2991], ['WALK', 332, 401]]"
159,True,3,395,216.77751127804996,0,222,2,"[['WALK', 24, 31], ['BUS', 222, 884], ['WALK', 147, 185]]"
160,True,3,1593,684.5707217935818,0,1020,2,"[['WALK', 403, 503], ['BUS', 1020, 3761], ['WALK', 168, 180]]"
161,True,3,1515,766.4787067594086,1,720,178,"[['WALK', 247, 289], ['SUBWAY', 138, 736], ['WALK', 214, 280], ['BUS', 582, 3597], ['WALK', 156, 195]]"
162,True,3,2394,1988.922729310668,0,819,2,"[['WALK', 715, 899], ['BUS', 819, 3215], ['WALK', 858, 1088]]"
163,True,3,2602,1280.626819541521,1,1434,141,"[['WALK', 317, 390], ['BUS', 540, 2078], ['WALK', 41, 51], ['TRAM', 894, 4046], ['WALK', 669, 837]]"
164,True,1,124,149.88916541139892,0,0,0,"[['WALK', 124, 149]]"
165,True,3,1428,1381.0622781838306,0,307,2,"[['WALK', 697, 859], ['TRAM', 307, 1117], ['WALK', 422, 521]]"
166,True,3,2584,680.5783608911437,1,1936,73,"[['WALK', 233, 264], ['TRAM', 1262, 5842], ['TRAM', 674, 2592], ['WALK', 342, 415]]"
167,True,3,1421,625.6114436000703,1,804,92,"[['WALK', 322, 384], ['TRAM', 402, 1650], ['WALK', 48, 60], ['TRAM', 402, 1446], ['WALK', 155, 180]]"
168,True,3,1044,433.9545939789092,0,684,2,"[['WALK', 140, 168], ['TRAM', 684, 2717], ['WALK', 218, 265]]"
169,True,3,827,565.8918120195942,0,342,2,"[['WALK', 368, 428], ['BUS', 342, 1946], ['WALK', 115, 137]]"
170,True,3,999,375.57124059355834,0,673,2,"[['WALK', 21, 16], ['TRAM', 673, 2390], ['WALK', 303, 359]]"
171,True,1,673,849.516518793523,0,0,0,"[['WALK', 673, 849]]"
